Vehicle, Moves, Counter, Time, Velocity, CVelocity
494,1, 1, 538128128.000000, 1.858293, 1.000000
495,1, 666089, 7123566080.000000, 0.140379, 0.000002
496,1, 2, 705100032.000000, 1.418238, 0.500000
497,1, 1, 717758208.000000, 1.393227, 1.000000
498,1, 544387, 6097697024.000000, 0.163996, 0.000002
499,1, 1, 446341888.000000, 2.240435, 1.000000
500,1, 875689, 8156028160.000000, 0.122609, 0.000001
501,1, 121421, 1263475968.000000, 0.791467, 0.000008
502,1, 341913, 2297262848.000000, 0.435301, 0.000003
503,1, 131162, 1719091968.000000, 0.581702, 0.000008
504,1, 2, 494880000.000000, 2.020692, 0.500000
505,1, 341, 507577088.000000, 1.970144, 0.002933
506,1, 408918, 3086423040.000000, 0.324000, 0.000002
507,1, 2, 120398080.000000, 8.305780, 0.500000
508,1, 1, 354635008.000000, 2.819801, 1.000000
509,1, 401765, 3578375936.000000, 0.279456, 0.000002
510,1, 126649, 1903303936.000000, 0.525402, 0.000008
511,1, 1, 354405120.000000, 2.821630, 1.000000
The WQS algorithm took 35265 milliseconds
