Vehicle, Moves, Counter, Time, Velocity, CVelocity
483,1, 390264, 7467150080.000000, 0.133920, 0.000003
484,4, 1037399, 10921275904.000000, 0.366258, 0.000004
485,1, 178744, 3493555968.000000, 0.286241, 0.000006
486,1, 155677, 3467305984.000000, 0.288408, 0.000006
487,3, 702017, 11118248960.000000, 0.269827, 0.000004
488,1, 1, 160087040.000000, 6.246602, 1.000000
489,2, 110876, 3735418112.000000, 0.535415, 0.000018
490,3, 408628, 9354270208.000000, 0.320709, 0.000007
491,3, 260248, 7039319040.000000, 0.426178, 0.000012
492,3, 2506520, 21640567808.000000, 0.138629, 0.000001
493,6, 1250583, 10703269120.000000, 0.560576, 0.000005
494,2, 2, 659598080.000000, 3.032150, 1.000000
495,1, 140021, 3182423040.000000, 0.314226, 0.000007
496,1, 139538, 3049903872.000000, 0.327879, 0.000007
497,3, 329901, 10685152000.000000, 0.280763, 0.000009
498,3, 1363927, 18368060160.000000, 0.163327, 0.000002
499,1, 139539, 3044622848.000000, 0.328448, 0.000007
The LA algorithm took 35747 milliseconds
