Vehicle, Moves, Counter, Time, Velocity, CVelocity
477,1, 53859, 1934533888.000000, 0.516920, 0.000019
478,3, 3437546, 36564062976.000000, 0.082048, 0.000001
479,2, 2452030, 32254852096.000000, 0.062006, 0.000001
480,3, 231125, 7151593984.000000, 0.419487, 0.000013
481,3, 2253484, 29085917952.000000, 0.103143, 0.000001
482,1, 1668982, 24685087232.000000, 0.040510, 0.000001
483,1, 207043, 7137497088.000000, 0.140105, 0.000005
484,2, 2546091, 42375102976.000000, 0.047198, 0.000001
485,5, 4003353, 42981568768.000000, 0.116329, 0.000001
486,2, 3933376, 46392356096.000000, 0.043111, 0.000001
487,3, 837156, 18940520192.000000, 0.158391, 0.000004
488,2, 57499, 1798694912.000000, 1.111917, 0.000035
489,3, 5245027, 46890077952.000000, 0.063979, 0.000001
490,2, 447419, 12382745088.000000, 0.161515, 0.000004
491,2, 34680, 1739934976.000000, 1.149468, 0.000058
492,3, 766693, 12275613184.000000, 0.244387, 0.000004
493,3, 5170140, 46009638144.000000, 0.065204, 0.000001
494,1, 169356, 4962440192.000000, 0.201514, 0.000006
495,5, 1850906, 29387783936.000000, 0.170139, 0.000003
496,2, 433305, 6451261952.000000, 0.310017, 0.000005
497,2, 1600960, 24299329024.000000, 0.082307, 0.000001
498,2, 3097364, 40113793024.000000, 0.049858, 0.000001
499,2, 2136284, 27888391168.000000, 0.071714, 0.000001
The DUMMY algorithm took 68276 milliseconds
