Vehicle, Moves, Counter, Time, Velocity, CVelocity
479,3, 8628559, 43441144064.000000, 0.069059, 0.000000
480,4, 9678181, 46159900160.000000, 0.086655, 0.000000
481,3, 3490406, 31854004992.000000, 0.094180, 0.000001
482,5, 3425809, 31998436096.000000, 0.156258, 0.000001
483,3, 3916505, 21510265088.000000, 0.139468, 0.000001
484,2, 203840, 8277801984.000000, 0.241610, 0.000010
485,4, 1295942, 15951014144.000000, 0.250768, 0.000003
486,1, 37751, 3671312896.000000, 0.272382, 0.000026
487,2, 4218059, 31776616960.000000, 0.062939, 0.000000
488,5, 7503461, 32523878144.000000, 0.153733, 0.000001
489,4, 7486428, 39807823104.000000, 0.100483, 0.000001
490,1, 391509, 7108589056.000000, 0.140675, 0.000003
491,5, 6771226, 39367660032.000000, 0.127008, 0.000001
492,1, 1180545, 14604428032.000000, 0.068472, 0.000001
493,2, 4, 3895527936.000000, 0.513409, 0.500000
494,2, 557757, 10999697920.000000, 0.181823, 0.000004
495,2, 31976, 4780386816.000000, 0.418376, 0.000063
496,1, 142143, 7518914816.000000, 0.132998, 0.000007
497,1, 662382, 9065382144.000000, 0.110310, 0.000002
498,2, 3593154, 20804925952.000000, 0.096131, 0.000001
499,1, 67944, 4473532928.000000, 0.223537, 0.000015
500,3, 368328, 11848762112.000000, 0.253191, 0.000008
501,1, 173901, 6830907904.000000, 0.146393, 0.000006
502,3, 1299463, 14010000128.000000, 0.214133, 0.000002
503,2, 85986, 4099661824.000000, 0.487845, 0.000023
504,2, 3690955, 25179924992.000000, 0.079428, 0.000001
505,1, 124485, 3797032960.000000, 0.263364, 0.000008
506,2, 3755482, 24940051968.000000, 0.080192, 0.000001
507,2, 93552, 4401544960.000000, 0.454386, 0.000021
508,2, 3743399, 24909660928.000000, 0.080290, 0.000001
509,3, 3354216, 30406951936.000000, 0.098662, 0.000001
510,2, 5986525, 36013371904.000000, 0.055535, 0.000000
511,3, 8544098, 41735815936.000000, 0.071881, 0.000000
The DUMMY algorithm took 73105 milliseconds
