Vehicle, Moves, Counter, Time, Velocity, CVelocity
474,1, 747161, 8337594112.000000, 0.119939, 0.000001
475,2, 2174829, 26978994176.000000, 0.074132, 0.000001
476,2, 2030820, 26633806080.000000, 0.075093, 0.000001
477,2, 2352159, 30271603968.000000, 0.066069, 0.000001
478,1, 1724363, 10944488960.000000, 0.091370, 0.000001
479,2, 1706027, 23900997888.000000, 0.083679, 0.000001
480,1, 691161, 12534074112.000000, 0.079783, 0.000001
481,3, 2222176, 28941559040.000000, 0.103657, 0.000001
482,1, 646496, 10926987008.000000, 0.091517, 0.000002
483,3, 3458320, 33861106944.000000, 0.088597, 0.000001
484,2, 856988, 9723045888.000000, 0.205697, 0.000002
485,1, 2163951, 17779176960.000000, 0.056246, 0.000000
486,1, 374600, 4416672000.000000, 0.226415, 0.000003
487,2, 232463, 4246632960.000000, 0.470961, 0.000009
488,2, 2222169, 28668656128.000000, 0.069763, 0.000001
489,2, 2821689, 28625975040.000000, 0.069867, 0.000001
490,2, 2393508, 29567827968.000000, 0.067641, 0.000001
491,2, 221395, 4193040128.000000, 0.476981, 0.000009
492,4, 2757772, 32324407040.000000, 0.123746, 0.000001
493,2, 4510692, 40943173120.000000, 0.048848, 0.000000
494,1, 718588, 7862883840.000000, 0.127180, 0.000001
495,2, 2606650, 20747826944.000000, 0.096396, 0.000001
496,3, 1528032, 13717101056.000000, 0.218705, 0.000002
497,2, 2449336, 31798600960.000000, 0.062896, 0.000001
498,2, 148201, 2034660864.000000, 0.982965, 0.000013
499,5, 3908764, 31993389056.000000, 0.156282, 0.000001
The WQS algorithm took 68446 milliseconds
